geneId	gene	baseMean_n208	log2FoldChange_n208	lfcSE_n208	stat_n208	pvalue_n208	padj_n208	gene_n208	baseMean_n6	log2FoldChange_n6	lfcSE_n6	stat_n6	pvalue_n6	padj_n6	gene_n6	baseMean_RR_LL	log2FoldChange_RR_LL	lfcSE_RR_LL	stat_RR_LL	pvalue_RR_LL	padj_RR_LL	gene_RR_LL	DE_n208	DE_n6	DE_RR_LL	seqnames_2h	start_2h	end_2h	width_2h	strand_2h	V4_2h	V5_2h	V6_2h	V7_2h	V8_2h	V9_2h	V10_2h	annotation_2h	geneChr_2h	geneStart_2h	geneEnd_2h	geneLength_2h	geneStrand_2h	transcriptId_2h	distanceToTSS_2h	external_gene_name_2h	seqnames_4h	start_4h	end_4h	width_4h	strand_4h	V4_4h	V5_4h	V6_4h	V7_4h	V8_4h	V9_4h	V10_4h	annotation_4h	geneChr_4h	geneStart_4h	geneEnd_4h	geneLength_4h	geneStrand_4h	transcriptId_4h	distanceToTSS_4h	external_gene_name_4h	seqnames_6h	start_6h	end_6h	width_6h	strand_6h	V4_6h	V5_6h	V6_6h	V7_6h	V8_6h	V9_6h	V10_6h	annotation_6h	geneChr_6h	geneStart_6h	geneEnd_6h	geneLength_6h	geneStrand_6h	transcriptId_6h	distanceToTSS_6h	external_gene_name_6h
ENSG00000174469	CNTNAP2	19.0755932828628	-3.89243562613575	1.26183986018959	-3.08473028071164	0.00203736821995284	NA	CNTNAP2	19.0755932828628	2.48906647986242	1.32001073434676	1.88564108995234	0.0593433363221608	0.724150961377987	CNTNAP2	19.0755932828628	-1.61457484788069	1.38590255568174	-1.16499882424018	0.244019468766356	0.999855349557366	CNTNAP2	NA	FALSE	FALSE	7	148330519	148331869	1351	*	KOS_2h_peak_14886	1006	.	13.63981	106.84483	100.69149	1161	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7592	CNTNAP2	7	148331098	148331204	107	*	KOS_4h_peak_1364	45	.	6.08763	9.22084	4.59327	92	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-8257	CNTNAP2	7	148331660	148331762	103	*	KOS_6h_peak_40	42	.	4.07139	10.11901	4.25842	11	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7699	CNTNAP2
ENSG00000174469	CNTNAP2	19.0755932828628	-3.89243562613575	1.26183986018959	-3.08473028071164	0.00203736821995284	NA	CNTNAP2	19.0755932828628	2.48906647986242	1.32001073434676	1.88564108995234	0.0593433363221608	0.724150961377987	CNTNAP2	19.0755932828628	-1.61457484788069	1.38590255568174	-1.16499882424018	0.244019468766356	0.999855349557366	CNTNAP2	NA	FALSE	FALSE	7	148330519	148331869	1351	*	KOS_2h_peak_14886	1006	.	13.63981	106.84483	100.69149	1161	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7592	CNTNAP2	7	148330885	148330936	52	*	KOS_4h_peak_1363	46	.	5.33134	9.31535	4.67549	6	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-8525	CNTNAP2	7	148331660	148331762	103	*	KOS_6h_peak_40	42	.	4.07139	10.11901	4.25842	11	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7699	CNTNAP2
ENSG00000174469	CNTNAP2	19.0755932828628	-3.89243562613575	1.26183986018959	-3.08473028071164	0.00203736821995284	NA	CNTNAP2	19.0755932828628	2.48906647986242	1.32001073434676	1.88564108995234	0.0593433363221608	0.724150961377987	CNTNAP2	19.0755932828628	-1.61457484788069	1.38590255568174	-1.16499882424018	0.244019468766356	0.999855349557366	CNTNAP2	NA	FALSE	FALSE	7	148330519	148331869	1351	*	KOS_2h_peak_14886	1006	.	13.63981	106.84483	100.69149	1161	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7592	CNTNAP2	7	148331333	148331393	61	*	KOS_4h_peak_1365	21	.	4.47734	6.38079	2.12884	44	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-8068	CNTNAP2	7	148331660	148331762	103	*	KOS_6h_peak_40	42	.	4.07139	10.11901	4.25842	11	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7699	CNTNAP2
ENSG00000174469	CNTNAP2	19.0755932828628	-3.89243562613575	1.26183986018959	-3.08473028071164	0.00203736821995284	NA	CNTNAP2	19.0755932828628	2.48906647986242	1.32001073434676	1.88564108995234	0.0593433363221608	0.724150961377987	CNTNAP2	19.0755932828628	-1.61457484788069	1.38590255568174	-1.16499882424018	0.244019468766356	0.999855349557366	CNTNAP2	NA	FALSE	FALSE	7	148330519	148331869	1351	*	KOS_2h_peak_14886	1006	.	13.63981	106.84483	100.69149	1161	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7592	CNTNAP2	7	148331528	148331794	267	*	KOS_4h_peak_1366	471	.	10.85192	54.68943	47.19823	143	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7667	CNTNAP2	7	148331660	148331762	103	*	KOS_6h_peak_40	42	.	4.07139	10.11901	4.25842	11	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7699	CNTNAP2
ENSG00000188191	PRKAR1B	686.192282952218	0.0889853325009001	0.227364504979257	0.391377416228704	0.69551828295176	0.959572233221751	PRKAR1B	686.192282952218	-0.248909627356533	0.274118378879437	-0.908036988887961	0.363858679432157	0.920460726114146	PRKAR1B	686.192282952218	-0.0299902475150919	0.282570350391522	-0.106133737929469	0.915476243312049	0.999855349557366	PRKAR1B	FALSE	FALSE	FALSE	7	588073	589293	1221	*	KOS_2h_peak_14180	1113	.	13.21566	117.85583	111.37578	507	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13390	PRKAR1B	7	588996	589049	54	*	KOS_4h_peak_1290	50	.	5.7791	9.72042	5.04225	10	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13634	PRKAR1B	7	588451	588668	218	*	KOS_6h_peak_35	154	.	6.0515	22.41955	15.4521	150	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	14015	PRKAR1B
ENSG00000188191	PRKAR1B	686.192282952218	0.0889853325009001	0.227364504979257	0.391377416228704	0.69551828295176	0.959572233221751	PRKAR1B	686.192282952218	-0.248909627356533	0.274118378879437	-0.908036988887961	0.363858679432157	0.920460726114146	PRKAR1B	686.192282952218	-0.0299902475150919	0.282570350391522	-0.106133737929469	0.915476243312049	0.999855349557366	PRKAR1B	FALSE	FALSE	FALSE	7	588073	589293	1221	*	KOS_2h_peak_14180	1113	.	13.21566	117.85583	111.37578	507	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13390	PRKAR1B	7	588996	589049	54	*	KOS_4h_peak_1290	50	.	5.7791	9.72042	5.04225	10	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13634	PRKAR1B	7	588797	588882	86	*	KOS_6h_peak_36	127	.	7.34931	19.53123	12.751	30	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13801	PRKAR1B
ENSG00000188191	PRKAR1B	686.192282952218	0.0889853325009001	0.227364504979257	0.391377416228704	0.69551828295176	0.959572233221751	PRKAR1B	686.192282952218	-0.248909627356533	0.274118378879437	-0.908036988887961	0.363858679432157	0.920460726114146	PRKAR1B	686.192282952218	-0.0299902475150919	0.282570350391522	-0.106133737929469	0.915476243312049	0.999855349557366	PRKAR1B	FALSE	FALSE	FALSE	7	588073	589293	1221	*	KOS_2h_peak_14180	1113	.	13.21566	117.85583	111.37578	507	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13390	PRKAR1B	7	588394	588890	497	*	KOS_4h_peak_1289	434	.	9.35538	50.68584	43.4688	216	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13793	PRKAR1B	7	588451	588668	218	*	KOS_6h_peak_35	154	.	6.0515	22.41955	15.4521	150	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	14015	PRKAR1B
ENSG00000188191	PRKAR1B	686.192282952218	0.0889853325009001	0.227364504979257	0.391377416228704	0.69551828295176	0.959572233221751	PRKAR1B	686.192282952218	-0.248909627356533	0.274118378879437	-0.908036988887961	0.363858679432157	0.920460726114146	PRKAR1B	686.192282952218	-0.0299902475150919	0.282570350391522	-0.106133737929469	0.915476243312049	0.999855349557366	PRKAR1B	FALSE	FALSE	FALSE	7	588073	589293	1221	*	KOS_2h_peak_14180	1113	.	13.21566	117.85583	111.37578	507	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13390	PRKAR1B	7	588394	588890	497	*	KOS_4h_peak_1289	434	.	9.35538	50.68584	43.4688	216	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13793	PRKAR1B	7	588797	588882	86	*	KOS_6h_peak_36	127	.	7.34931	19.53123	12.751	30	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13801	PRKAR1B
ENSG00000234409	CCDC188	36.0755263472186	-0.108319184674407	0.62728175703333	-0.172680272397354	0.862902751179011	NA	CCDC188	36.0755263472186	0.0323963575427623	0.782452517406684	0.0414036082983475	0.966974136259503	0.996274296985891	CCDC188	36.0755263472186	0.886099813176837	0.823350600896094	1.07621201977924	0.281832445333884	0.999855349557366	CCDC188	FALSE	FALSE	FALSE	22	20161870	20164534	2665	*	KOS_2h_peak_10575	759	.	16.40717	81.43583	75.96179	526	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-10815	CCDC188	22	20163041	20163412	372	*	KOS_4h_peak_988	234	.	13.30685	29.36392	23.41828	180	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-11986	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000234409	CCDC188	36.0755263472186	-0.108319184674407	0.62728175703333	-0.172680272397354	0.862902751179011	NA	CCDC188	36.0755263472186	0.0323963575427623	0.782452517406684	0.0414036082983475	0.966974136259503	0.996274296985891	CCDC188	36.0755263472186	0.886099813176837	0.823350600896094	1.07621201977924	0.281832445333884	0.999855349557366	CCDC188	FALSE	FALSE	FALSE	22	20161870	20164534	2665	*	KOS_2h_peak_10575	759	.	16.40717	81.43583	75.96179	526	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-10815	CCDC188	22	20163829	20163880	52	*	KOS_4h_peak_990	45	.	5.87169	9.18747	4.56574	16	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12774	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000234409	CCDC188	36.0755263472186	-0.108319184674407	0.62728175703333	-0.172680272397354	0.862902751179011	NA	CCDC188	36.0755263472186	0.0323963575427623	0.782452517406684	0.0414036082983475	0.966974136259503	0.996274296985891	CCDC188	36.0755263472186	0.886099813176837	0.823350600896094	1.07621201977924	0.281832445333884	0.999855349557366	CCDC188	FALSE	FALSE	FALSE	22	20161870	20164534	2665	*	KOS_2h_peak_10575	759	.	16.40717	81.43583	75.96179	526	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-10815	CCDC188	22	20163507	20163776	270	*	KOS_4h_peak_989	160	.	10.7244	21.53903	16.04939	160	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12452	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000234409	CCDC188	36.0755263472186	-0.108319184674407	0.62728175703333	-0.172680272397354	0.862902751179011	NA	CCDC188	36.0755263472186	0.0323963575427623	0.782452517406684	0.0414036082983475	0.966974136259503	0.996274296985891	CCDC188	36.0755263472186	0.886099813176837	0.823350600896094	1.07621201977924	0.281832445333884	0.999855349557366	CCDC188	FALSE	FALSE	FALSE	22	20161870	20164534	2665	*	KOS_2h_peak_10575	759	.	16.40717	81.43583	75.96179	526	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-10815	CCDC188	22	20162794	20162961	168	*	KOS_4h_peak_987	136	.	9.49064	18.95897	13.61125	146	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-11739	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000234409	CCDC188	36.0755263472186	-0.108319184674407	0.62728175703333	-0.172680272397354	0.862902751179011	NA	CCDC188	36.0755263472186	0.0323963575427623	0.782452517406684	0.0414036082983475	0.966974136259503	0.996274296985891	CCDC188	36.0755263472186	0.886099813176837	0.823350600896094	1.07621201977924	0.281832445333884	0.999855349557366	CCDC188	FALSE	FALSE	FALSE	22	20161870	20164534	2665	*	KOS_2h_peak_10575	759	.	16.40717	81.43583	75.96179	526	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-10815	CCDC188	22	20162096	20162636	541	*	KOS_4h_peak_986	196	.	10.32947	25.41663	19.69407	311	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-11041	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000234409	CCDC188	36.0755263472186	-0.108319184674407	0.62728175703333	-0.172680272397354	0.862902751179011	NA	CCDC188	36.0755263472186	0.0323963575427623	0.782452517406684	0.0414036082983475	0.966974136259503	0.996274296985891	CCDC188	36.0755263472186	0.886099813176837	0.823350600896094	1.07621201977924	0.281832445333884	0.999855349557366	CCDC188	FALSE	FALSE	FALSE	22	20161870	20164534	2665	*	KOS_2h_peak_10575	759	.	16.40717	81.43583	75.96179	526	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-10815	CCDC188	22	20163941	20164365	425	*	KOS_4h_peak_991	145	.	9.77576	19.95679	14.56198	223	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12886	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000235376	RPEL1	2.90693205440395	-0.0660589259158379	2.06291482213925	-0.0320221296618222	0.974454403027397	NA	RPEL1	2.90693205440395	0.936268826188328	2.35892035809525	0.396905653459337	0.691437035062138	NA	RPEL1	2.90693205440395	-0.0109342000154082	3.07751399231918	-0.00355293267315685	0.997165175838671	NA	RPEL1	FALSE	FALSE	FALSE	10	103250716	103251346	631	*	KOS_2h_peak_2142	868	.	12.85848	92.62849	86.88687	285	Intron (ENST00000675164/ENSG00000076685, intron 1 of 19)	10	103245887	103248016	2130	1	ENST00000441178	4829	RPEL1	10	103250862	103251317	456	*	KOS_4h_peak_198	460	.	15.53911	53.45198	46.00611	132	Intron (ENST00000675164/ENSG00000076685, intron 1 of 19)	10	103245887	103248016	2130	1	ENST00000441178	4975	RPEL1	10	103250919	103251008	90	*	KOS_6h_peak_8	68	.	4.97672	13.14027	6.84864	76	Intron (ENST00000675164/ENSG00000076685, intron 1 of 19)	10	103245887	103248016	2130	1	ENST00000441178	5032	RPEL1
ENSG00000253931	LINC02990	4.26510300015108	5.39389052340737	5.30139793860395	1.01744682928439	0.308940914211432	NA	LINC02990	4.26510300015108	0.27827079856898	6.32068322689134	0.0440254302549251	0.964884133104073	NA	LINC02990	4.26510300015108	2.19817908567295	6.55433552084248	0.335377869912646	0.737340059528723	NA	LINC02990	NA	FALSE	NA	8	143410149	143411228	1080	*	KOS_2h_peak_15526	737	.	13.67296	79.1947	73.77828	821	Promoter (1-2kb)	8	143412749	143417054	4306	1	ENST00000523002	-1521	LINC02990	8	143410667	143410798	132	*	KOS_4h_peak_1409	50	.	5.99808	9.72704	5.04225	11	Promoter (1-2kb)	8	143412749	143417054	4306	1	ENST00000523002	-1951	LINC02990	8	143410938	143411001	64	*	KOS_6h_peak_42	91	.	6.40101	15.67667	9.1334	29	Promoter (1-2kb)	8	143412749	143417054	4306	1	ENST00000523002	-1748	LINC02990
ENSG00000253931	LINC02990	4.26510300015108	5.39389052340737	5.30139793860395	1.01744682928439	0.308940914211432	NA	LINC02990	4.26510300015108	0.27827079856898	6.32068322689134	0.0440254302549251	0.964884133104073	NA	LINC02990	4.26510300015108	2.19817908567295	6.55433552084248	0.335377869912646	0.737340059528723	NA	LINC02990	NA	FALSE	NA	8	143410149	143411228	1080	*	KOS_2h_peak_15526	737	.	13.67296	79.1947	73.77828	821	Promoter (1-2kb)	8	143412749	143417054	4306	1	ENST00000523002	-1521	LINC02990	8	143410936	143411191	256	*	KOS_4h_peak_1410	295	.	8.28173	35.78499	29.51521	36	Promoter (1-2kb)	8	143412749	143417054	4306	1	ENST00000523002	-1558	LINC02990	8	143410938	143411001	64	*	KOS_6h_peak_42	91	.	6.40101	15.67667	9.1334	29	Promoter (1-2kb)	8	143412749	143417054	4306	1	ENST00000523002	-1748	LINC02990
