"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"	"seqnames_6h"	"start_6h"	"end_6h"	"width_6h"	"strand_6h"	"V4_6h"	"V5_6h"	"V6_6h"	"V7_6h"	"V8_6h"	"V9_6h"	"V10_6h"	"annotation_6h"	"geneChr_6h"	"geneStart_6h"	"geneEnd_6h"	"geneLength_6h"	"geneStrand_6h"	"transcriptId_6h"	"distanceToTSS_6h"	"external_gene_name_6h"
"115"	"ENSG00000228028"	"3"	196249658	196251414	1757	"*"	"KOS_2h_peak_11737"	472	"."	12.03193	51.63489	47.29979	298	"Promoter (<=1kb)"	3	196250542	196251413	872	1	"ENST00000608995"	0	""	"3"	196250732	196251344	613	"*"	"KOS_4h_peak_1087"	215	"."	9.81418	27.35322	21.53004	287	"Promoter (<=1kb)"	3	196250549	196251654	1106	1	"ENST00000425275"	183	""	"3"	196251103	196251160	58	"*"	"KOS_6h_peak_30"	63	"."	7.86626	12.4664	6.31246	15	"Promoter (<=1kb)"	3	196250549	196251654	1106	1	"ENST00000425275"	554	""
"116"	"ENSG00000228028"	"3"	196249658	196251414	1757	"*"	"KOS_2h_peak_11737"	472	"."	12.03193	51.63489	47.29979	298	"Promoter (<=1kb)"	3	196250542	196251413	872	1	"ENST00000608995"	0	""	"3"	196249740	196250246	507	"*"	"KOS_4h_peak_1084"	395	"."	20.19136	46.43708	39.51963	165	"Promoter (<=1kb)"	3	196250542	196251413	872	1	"ENST00000608995"	-296	""	"3"	196251103	196251160	58	"*"	"KOS_6h_peak_30"	63	"."	7.86626	12.4664	6.31246	15	"Promoter (<=1kb)"	3	196250549	196251654	1106	1	"ENST00000425275"	554	""
"117"	"ENSG00000228028"	"3"	196249658	196251414	1757	"*"	"KOS_2h_peak_11737"	472	"."	12.03193	51.63489	47.29979	298	"Promoter (<=1kb)"	3	196250542	196251413	872	1	"ENST00000608995"	0	""	"3"	196250421	196250479	59	"*"	"KOS_4h_peak_1085"	95	"."	8.00462	14.58298	9.50481	30	"Promoter (<=1kb)"	3	196250542	196251413	872	1	"ENST00000608995"	-63	""	"3"	196251103	196251160	58	"*"	"KOS_6h_peak_30"	63	"."	7.86626	12.4664	6.31246	15	"Promoter (<=1kb)"	3	196250549	196251654	1106	1	"ENST00000425275"	554	""
"118"	"ENSG00000228176"	"1"	29722991	29724091	1101	"*"	"KOS_2h_peak_409"	597	"."	12.5629	64.85804	59.79687	614	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	-13444	""	"1"	29723285	29723384	100	"*"	"KOS_4h_peak_43"	89	"."	7.65059	13.99992	8.96817	78	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	-13738	""	"1"	29723474	29723617	144	"*"	"KOS_6h_peak_3"	39	"."	5.74924	9.67107	3.90472	40	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	-13927	""
"119"	"ENSG00000228176"	"1"	29703713	29703829	117	"*"	"KOS_2h_peak_408"	53	"."	5.67327	8.55781	5.39019	30	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	5718	""	"1"	29723446	29724012	567	"*"	"KOS_4h_peak_44"	194	"."	9.26895	25.10336	19.4201	142	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	-13899	""	"1"	29723474	29723617	144	"*"	"KOS_6h_peak_3"	39	"."	5.74924	9.67107	3.90472	40	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	-13927	""
"120"	"ENSG00000228176"	"1"	29703713	29703829	117	"*"	"KOS_2h_peak_408"	53	"."	5.67327	8.55781	5.39019	30	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	5718	""	"1"	29723285	29723384	100	"*"	"KOS_4h_peak_43"	89	"."	7.65059	13.99992	8.96817	78	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	-13738	""	"1"	29723474	29723617	144	"*"	"KOS_6h_peak_3"	39	"."	5.74924	9.67107	3.90472	40	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	-13927	""
"121"	"ENSG00000228176"	"1"	29722991	29724091	1101	"*"	"KOS_2h_peak_409"	597	"."	12.5629	64.85804	59.79687	614	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	-13444	""	"1"	29723446	29724012	567	"*"	"KOS_4h_peak_44"	194	"."	9.26895	25.10336	19.4201	142	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	-13899	""	"1"	29723474	29723617	144	"*"	"KOS_6h_peak_3"	39	"."	5.74924	9.67107	3.90472	40	"Distal Intergenic"	1	29708851	29709547	697	2	"ENST00000422638"	-13927	""
"122"	"ENSG00000230435"	"7"	11444068	11444263	196	"*"	"KOS_2h_peak_14274"	142	"."	9.42795	17.85452	14.20571	102	"Intron (ENST00000445839/ENSG00000230333, intron 3 of 3)"	7	11406955	11414078	7124	1	"ENST00000425837"	37113	""	"7"	11444132	11444191	60	"*"	"KOS_4h_peak_1305"	178	"."	12.91703	23.49317	17.89518	41	"Intron (ENST00000445839/ENSG00000230333, intron 3 of 3)"	7	11406955	11414078	7124	1	"ENST00000425837"	37177	""	"7"	11444139	11444201	63	"*"	"KOS_6h_peak_37"	177	"."	13.47803	24.89111	17.71378	31	"Intron (ENST00000445839/ENSG00000230333, intron 3 of 3)"	7	11406955	11414078	7124	1	"ENST00000425837"	37184	""
"123"	"ENSG00000230638"	"1"	41544387	41545961	1575	"*"	"KOS_2h_peak_537"	1067	"."	22.13319	113.12298	106.78893	871	"Promoter (2-3kb)"	1	41542069	41544310	2242	1	"ENST00000434240"	2318	""	"1"	41544490	41545833	1344	"*"	"KOS_4h_peak_57"	451	"."	19.70797	52.54907	45.14778	374	"Promoter (2-3kb)"	1	41542069	41544310	2242	1	"ENST00000434240"	2421	""	"1"	41545299	41545346	48	"*"	"KOS_6h_peak_4"	30	"."	5.36595	8.69836	3.0846	31	"Intron (ENST00000643665/ENSG00000127124, intron 4 of 7)"	1	41542069	41544310	2242	1	"ENST00000434240"	3230	""
"124"	"ENSG00000232739"	"10"	15229229	15230041	813	"*"	"KOS_2h_peak_1728"	332	"."	14.07346	37.37696	33.25216	389	"Intron (ENST00000378116/ENSG00000148468, intron 5 of 7)"	10	15237492	15241767	4276	1	"ENST00000433455"	-7451	""	"10"	15229517	15229836	320	"*"	"KOS_4h_peak_153"	125	"."	10.19771	17.81381	12.53073	273	"Intron (ENST00000378116/ENSG00000148468, intron 5 of 7)"	10	15237492	15241767	4276	1	"ENST00000433455"	-7656	""	"10"	15229751	15229803	53	"*"	"KOS_6h_peak_6"	74	"."	8.31246	13.8605	7.49931	41	"Intron (ENST00000378116/ENSG00000148468, intron 5 of 7)"	10	15237492	15241767	4276	1	"ENST00000433455"	-7689	""
"125"	"ENSG00000234409"	"22"	20161870	20164534	2665	"*"	"KOS_2h_peak_10575"	759	"."	16.40717	81.43583	75.96179	526	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-10815	"CCDC188"	"22"	20163507	20163776	270	"*"	"KOS_4h_peak_989"	160	"."	10.7244	21.53903	16.04939	160	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-12452	"CCDC188"	"22"	20163150	20163201	52	"*"	"KOS_6h_peak_27"	83	"."	8.849	14.76837	8.31738	21	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-12095	"CCDC188"
"126"	"ENSG00000234409"	"22"	20161870	20164534	2665	"*"	"KOS_2h_peak_10575"	759	"."	16.40717	81.43583	75.96179	526	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-10815	"CCDC188"	"22"	20162794	20162961	168	"*"	"KOS_4h_peak_987"	136	"."	9.49064	18.95897	13.61125	146	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-11739	"CCDC188"	"22"	20163150	20163201	52	"*"	"KOS_6h_peak_27"	83	"."	8.849	14.76837	8.31738	21	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-12095	"CCDC188"
"127"	"ENSG00000234409"	"22"	20161870	20164534	2665	"*"	"KOS_2h_peak_10575"	759	"."	16.40717	81.43583	75.96179	526	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-10815	"CCDC188"	"22"	20163041	20163412	372	"*"	"KOS_4h_peak_988"	234	"."	13.30685	29.36392	23.41828	180	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-11986	"CCDC188"	"22"	20163150	20163201	52	"*"	"KOS_6h_peak_27"	83	"."	8.849	14.76837	8.31738	21	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-12095	"CCDC188"
"128"	"ENSG00000234409"	"22"	20161870	20164534	2665	"*"	"KOS_2h_peak_10575"	759	"."	16.40717	81.43583	75.96179	526	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-10815	"CCDC188"	"22"	20163829	20163880	52	"*"	"KOS_4h_peak_990"	45	"."	5.87169	9.18747	4.56574	16	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-12774	"CCDC188"	"22"	20163150	20163201	52	"*"	"KOS_6h_peak_27"	83	"."	8.849	14.76837	8.31738	21	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-12095	"CCDC188"
"129"	"ENSG00000234409"	"22"	20161870	20164534	2665	"*"	"KOS_2h_peak_10575"	759	"."	16.40717	81.43583	75.96179	526	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-10815	"CCDC188"	"22"	20162096	20162636	541	"*"	"KOS_4h_peak_986"	196	"."	10.32947	25.41663	19.69407	311	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-11041	"CCDC188"	"22"	20163150	20163201	52	"*"	"KOS_6h_peak_27"	83	"."	8.849	14.76837	8.31738	21	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-12095	"CCDC188"
"130"	"ENSG00000234409"	"22"	20161870	20164534	2665	"*"	"KOS_2h_peak_10575"	759	"."	16.40717	81.43583	75.96179	526	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-10815	"CCDC188"	"22"	20163941	20164365	425	"*"	"KOS_4h_peak_991"	145	"."	9.77576	19.95679	14.56198	223	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-12886	"CCDC188"	"22"	20163150	20163201	52	"*"	"KOS_6h_peak_27"	83	"."	8.849	14.76837	8.31738	21	"Distal Intergenic"	22	20148416	20151055	2640	2	"ENST00000439765"	-12095	"CCDC188"
"131"	"ENSG00000235376"	"10"	103250716	103251346	631	"*"	"KOS_2h_peak_2142"	868	"."	12.85848	92.62849	86.88687	285	"Intron (ENST00000675164/ENSG00000076685, intron 1 of 19)"	10	103245887	103248016	2130	1	"ENST00000441178"	4829	"RPEL1"	"10"	103250862	103251317	456	"*"	"KOS_4h_peak_198"	460	"."	15.53911	53.45198	46.00611	132	"Intron (ENST00000675164/ENSG00000076685, intron 1 of 19)"	10	103245887	103248016	2130	1	"ENST00000441178"	4975	"RPEL1"	"10"	103250919	103251008	90	"*"	"KOS_6h_peak_8"	68	"."	4.97672	13.14027	6.84864	76	"Intron (ENST00000675164/ENSG00000076685, intron 1 of 19)"	10	103245887	103248016	2130	1	"ENST00000441178"	5032	"RPEL1"
"132"	"ENSG00000236148"	"2"	64375400	64376295	896	"*"	"KOS_2h_peak_9023"	665	"."	9.61139	71.80285	66.5609	697	"Distal Intergenic"	2	64347193	64347741	549	2	"ENST00000479658"	-27659	"RPL23AP37"	"2"	64375839	64375953	115	"*"	"KOS_4h_peak_831"	318	"."	9.7014	38.28501	31.88337	42	"Distal Intergenic"	2	64347193	64347741	549	2	"ENST00000479658"	-28098	"RPL23AP37"	"2"	64376076	64376129	54	"*"	"KOS_6h_peak_22"	175	"."	6.78564	24.68847	17.57567	25	"Distal Intergenic"	2	64347193	64347741	549	2	"ENST00000479658"	-28335	"RPL23AP37"
"133"	"ENSG00000236148"	"2"	64375400	64376295	896	"*"	"KOS_2h_peak_9023"	665	"."	9.61139	71.80285	66.5609	697	"Distal Intergenic"	2	64347193	64347741	549	2	"ENST00000479658"	-27659	"RPL23AP37"	"2"	64376006	64376139	134	"*"	"KOS_4h_peak_832"	450	"."	8.78868	52.43157	45.08959	92	"Distal Intergenic"	2	64347193	64347741	549	2	"ENST00000479658"	-28265	"RPL23AP37"	"2"	64376076	64376129	54	"*"	"KOS_6h_peak_22"	175	"."	6.78564	24.68847	17.57567	25	"Distal Intergenic"	2	64347193	64347741	549	2	"ENST00000479658"	-28335	"RPL23AP37"
"134"	"ENSG00000236148"	"2"	64375400	64376295	896	"*"	"KOS_2h_peak_9023"	665	"."	9.61139	71.80285	66.5609	697	"Distal Intergenic"	2	64347193	64347741	549	2	"ENST00000479658"	-27659	"RPL23AP37"	"2"	64375493	64375752	260	"*"	"KOS_4h_peak_830"	366	"."	14.99439	43.37028	36.65141	158	"Distal Intergenic"	2	64347193	64347741	549	2	"ENST00000479658"	-27752	"RPL23AP37"	"2"	64376076	64376129	54	"*"	"KOS_6h_peak_22"	175	"."	6.78564	24.68847	17.57567	25	"Distal Intergenic"	2	64347193	64347741	549	2	"ENST00000479658"	-28335	"RPL23AP37"
"135"	"ENSG00000240677"	"7"	141808449	141808642	194	"*"	"KOS_2h_peak_14876"	128	"."	9.12093	16.41643	12.81833	94	"Distal Intergenic"	7	141811805	141812257	453	1	"ENST00000477911"	-3163	"MYL6P4"	"7"	141808513	141808564	52	"*"	"KOS_4h_peak_1362"	50	"."	5.99808	9.72704	5.04225	35	"Distal Intergenic"	7	141811805	141812257	453	1	"ENST00000477911"	-3241	"MYL6P4"	"7"	141808512	141808563	52	"*"	"KOS_6h_peak_39"	209	"."	14.82583	28.18713	20.90618	22	"Distal Intergenic"	7	141811805	141812257	453	1	"ENST00000477911"	-3242	"MYL6P4"
"136"	"ENSG00000253931"	"8"	143410149	143411228	1080	"*"	"KOS_2h_peak_15526"	737	"."	13.67296	79.1947	73.77828	821	"Promoter (1-2kb)"	8	143412749	143417054	4306	1	"ENST00000523002"	-1521	"LINC02990"	"8"	143410936	143411191	256	"*"	"KOS_4h_peak_1410"	295	"."	8.28173	35.78499	29.51521	36	"Promoter (1-2kb)"	8	143412749	143417054	4306	1	"ENST00000523002"	-1558	"LINC02990"	"8"	143410938	143411001	64	"*"	"KOS_6h_peak_42"	91	"."	6.40101	15.67667	9.1334	29	"Promoter (1-2kb)"	8	143412749	143417054	4306	1	"ENST00000523002"	-1748	"LINC02990"
"137"	"ENSG00000253931"	"8"	143410149	143411228	1080	"*"	"KOS_2h_peak_15526"	737	"."	13.67296	79.1947	73.77828	821	"Promoter (1-2kb)"	8	143412749	143417054	4306	1	"ENST00000523002"	-1521	"LINC02990"	"8"	143410667	143410798	132	"*"	"KOS_4h_peak_1409"	50	"."	5.99808	9.72704	5.04225	11	"Promoter (1-2kb)"	8	143412749	143417054	4306	1	"ENST00000523002"	-1951	"LINC02990"	"8"	143410938	143411001	64	"*"	"KOS_6h_peak_42"	91	"."	6.40101	15.67667	9.1334	29	"Promoter (1-2kb)"	8	143412749	143417054	4306	1	"ENST00000523002"	-1748	"LINC02990"
"138"	"ENSG00000260580"	"16"	26812688	26814220	1533	"*"	"KOS_2h_peak_5695"	1018	"."	35.82622	107.97568	101.80192	201	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	90814	""	"16"	26812764	26813938	1175	"*"	"KOS_4h_peak_476"	462	"."	23.90442	53.68502	46.22725	825	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	90890	""	"16"	26812984	26813198	215	"*"	"KOS_6h_peak_11"	32	"."	6.0958	8.95967	3.28425	46	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	91110	""
"139"	"ENSG00000260580"	"16"	26812688	26814220	1533	"*"	"KOS_2h_peak_5695"	1018	"."	35.82622	107.97568	101.80192	201	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	90814	""	"16"	26812764	26813938	1175	"*"	"KOS_4h_peak_476"	462	"."	23.90442	53.68502	46.22725	825	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	90890	""	"16"	26813518	26813590	73	"*"	"KOS_6h_peak_12"	26	"."	5.84173	8.17439	2.66698	29	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	91644	""
"140"	"ENSG00000260580"	"16"	26812688	26814220	1533	"*"	"KOS_2h_peak_5695"	1018	"."	35.82622	107.97568	101.80192	201	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	90814	""	"16"	26814008	26814064	57	"*"	"KOS_4h_peak_477"	20	"."	4.79892	6.26882	2.03261	11	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	92134	""	"16"	26812984	26813198	215	"*"	"KOS_6h_peak_11"	32	"."	6.0958	8.95967	3.28425	46	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	91110	""
"141"	"ENSG00000260580"	"16"	26812688	26814220	1533	"*"	"KOS_2h_peak_5695"	1018	"."	35.82622	107.97568	101.80192	201	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	90814	""	"16"	26814008	26814064	57	"*"	"KOS_4h_peak_477"	20	"."	4.79892	6.26882	2.03261	11	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	92134	""	"16"	26813518	26813590	73	"*"	"KOS_6h_peak_12"	26	"."	5.84173	8.17439	2.66698	29	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	91644	""
"142"	"ENSG00000261816"	"16"	88192615	88193534	920	"*"	"KOS_2h_peak_6143"	936	"."	16.80098	99.55193	93.60666	409	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	133	""	"16"	88192978	88193298	321	"*"	"KOS_4h_peak_535"	423	"."	13.37884	49.45329	42.32758	46	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	369	""	"16"	88193002	88193080	79	"*"	"KOS_6h_peak_14"	54	"."	4.37297	11.53433	5.46818	13	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	587	""
"143"	"ENSG00000261816"	"16"	88192615	88193534	920	"*"	"KOS_2h_peak_6143"	936	"."	16.80098	99.55193	93.60666	409	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	133	""	"16"	88192840	88192919	80	"*"	"KOS_4h_peak_534"	84	"."	7.32655	13.46324	8.46276	46	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	748	""	"16"	88193002	88193080	79	"*"	"KOS_6h_peak_14"	54	"."	4.37297	11.53433	5.46818	13	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	587	""
"144"	"ENSG00000262231"	"17"	6193773	6194630	858	"*"	"KOS_2h_peak_6360"	983	"."	13.92116	104.40267	98.32994	429	"Distal Intergenic"	17	6189340	6190541	1202	2	"ENST00000573698"	-3232	""	"17"	6193893	6194447	555	"*"	"KOS_4h_peak_556"	330	"."	6.90557	39.54197	33.06361	295	"Distal Intergenic"	17	6189340	6190541	1202	2	"ENST00000573698"	-3352	""	"17"	6194152	6194433	282	"*"	"KOS_6h_peak_15"	121	"."	5.21801	18.87748	12.13524	37	"Distal Intergenic"	17	6189340	6190541	1202	2	"ENST00000573698"	-3611	""
